"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","miR"
"miR-455-3p",-0.112104202099919,7.09386328587648,1.17108707158633,0.279177989129343,0.830246346300383,-0.161715407349549,"N.S.","miR-455-3p"
"miR-129-2-3p",-0.162467580249454,4.36946906125779,1.16241977657226,0.280964264817491,0.830246346300383,-0.234366869653273,"N.S.","miR-129-2-3p"
"miR-219a-1-3p",-0.279122640105798,2.40516640313874,1.15123359371559,0.283291064103603,0.830246346300383,-0.402647096180735,"N.S.","miR-219a-1-3p"
"miR-27a-3p",0.0993899907301358,12.4883272539641,1.14987517646605,0.283575281076129,0.830246346300383,0.143374579510106,"N.S.","miR-27a-3p"
"miR-143-5p",0.204086305793431,3.384579869297,1.14299789269164,0.285019747818473,0.830246346300383,0.294403773075632,"N.S.","miR-143-5p"
"miR-431-5p",0.153914643221254,4.5399954774978,1.14083718735405,0.285475495116099,0.830246346300383,0.222028869206889,"N.S.","miR-431-5p"
"miR-330-3p",-0.104188679771695,8.12934973249985,1.13334766250209,0.287062401308828,0.830246346300383,-0.150296906582269,"N.S.","miR-330-3p"
"miR-669o-5p",-0.322838440935783,1.93121292072355,1.11817064598285,0.290312702408813,0.834649019425337,-0.465709126028035,"N.S.","miR-669o-5p"
"miR-323-5p",-0.181950044099114,3.77600314624669,1.10689670156141,0.292757532923441,0.836697564509007,-0.262471209353336,"N.S.","miR-323-5p"
"miR-421-3p",-0.164642799433754,4.15835750313778,1.09299479692288,0.295808610045158,0.840444462657715,-0.237504722203619,"N.S.","miR-421-3p"
"miR-126a-5p",0.115038750354017,6.18312946288833,1.06108818096386,0.302967127298908,0.855749254300425,0.16594862659922,"N.S.","miR-126a-5p"
"miR-32-3p",0.157638133494117,4.21096367184487,1.02484460382326,0.311372605357723,0.870902915903859,0.22740017318086,"N.S.","miR-32-3p"
"miR-191-3p",0.178330105917741,3.70407487703921,1.0224510771906,0.311938311493515,0.870902915903859,0.257249283978414,"N.S.","miR-191-3p"
"miR-8103",-0.208668182422272,3.07842717626425,1.00027579285906,0.317243783266074,0.880624984583412,-0.301013338387002,"N.S.","miR-8103"
"miR-29c-3p",-0.122689706782737,5.40808145268369,0.982586510202969,0.321561071653466,0.885568616662266,-0.176985479030329,"N.S.","miR-29c-3p"
"miR-199b-5p",-0.15794941111821,4.08801928528818,0.971518084603835,0.324301864616621,0.885568616662266,-0.227849205303082,"N.S.","miR-199b-5p"
"miR-125a-5p",-0.0907559728812174,13.3723871084284,0.962251674847806,0.326620221208408,0.885568616662266,-0.130919616294216,"N.S.","miR-125a-5p"
"miR-17-5p",-0.126493873764657,5.15165148612297,0.961755972310597,0.326744858022572,0.885568616662266,-0.182473162824364,"N.S.","miR-17-5p"
"miR-216b-3p",-0.241564561030425,2.54745526944093,0.956018344139718,0.328192096030115,0.885568616662266,-0.348467859870512,"N.S.","miR-216b-3p"
"miR-30d-3p",0.14029718797011,4.54642691371124,0.940194655893595,0.332227786171717,0.886306786207136,0.202385071010634,"N.S.","miR-30d-3p"
"miR-33-5p",-0.210092964867232,2.95393756055431,0.933206721811441,0.334031044403196,0.886306786207136,-0.303068651828916,"N.S.","miR-33-5p"
"miR-363-5p",-0.180969273958414,3.4818352918979,0.929920373122901,0.334883616927207,0.886306786207136,-0.261056403843386,"N.S.","miR-363-5p"
"let-7c-1-3p",-0.136569830632884,4.61754374728397,0.919320624161811,0.337653417418976,0.886306786207136,-0.197008188620538,"N.S.","let-7c-1-3p"
