,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-29-J87383RPD9JM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
tRF-29-J89O9NF5W8EQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-JJ6RRNLIK8K0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tRF-29-JMRPFQ5DWXF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-JMRPFQRDWXFJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-JP9PMNH5SYHQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
tRF-29-JQR7F8YKIRJZ,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
tRF-29-K4HWH3RXSIHM,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
tRF-29-K5I34JRX6N1P,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-K84J83ML5FJS,2,0,0,0,2,0,0,2,2,0,2,0,0,0,2,0,1,1,0,1,1,4,0,0
tRF-29-K876HRMFWRE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tRF-29-K87SERM492E2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
tRF-29-K87SERML92E2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-29-K87SHRMFWRE2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tRF-29-K87SIRMM12E2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-KF9MVH7P59H4,0,0,0,2,4,1,0,2,0,0,1,0,0,0,0,9,0,5,0,0,4,1,0,0
tRF-29-KK761RNNMJI2,2,1,0,0,0,2,1,0,1,1,0,3,0,0,0,0,2,6,0,0,0,0,0,0
tRF-29-KL9MVH7P59H4,3,0,3,0,7,1,2,3,1,0,0,6,0,3,2,0,1,3,1,0,0,0,0,1
tRF-29-KQI34JRX6N1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tRF-29-KYQ343RX6N19,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-L45SB1H7NIE2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-L85DMKYUYR1R,0,1,0,0,0,1,0,2,0,0,4,2,0,0,3,1,0,0,0,0,0,0,1,0
tRF-29-L85J3KYUYRIV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
tRF-29-L87SHRM5R1E2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-LJR7DJQ8IOIW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-LQ947673FEJ5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-LR6XQ6S8V010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-LSN3S3RQJV0X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
tRF-29-LY7SDR69OKE2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-LY7SIR69OKE2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0
tRF-29-M2OSRN2NKSE4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-29-M2OSRNLNKSE4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0
tRF-29-M830MMUKLYIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-M87SDRJRWMI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tRF-29-M87SFR2W9JI2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,6,1,0,0
tRF-29-MEF91SS2PMER,4,2,4,4,1,1,2,2,0,1,2,7,0,1,1,2,3,5,3,1,3,2,3,3
tRF-29-MIF91SS2P4ER,5,2,1,3,4,1,3,9,1,1,2,2,0,2,2,4,1,2,1,3,1,1,5,6
tRF-29-MIF91SS2P4IR,4,1,4,0,2,2,1,1,0,2,0,3,0,0,2,10,1,2,3,4,0,1,1,2
tRF-29-MIMYSXR3IEJ5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-29-MN1E8Y7Z2RE9,2,1,3,0,0,0,0,3,0,0,0,2,0,1,0,0,1,1,0,0,1,2,0,3
tRF-29-MN1E8Y7Z2REZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-29-MUWLV47PU9J8,14,6,14,9,28,6,8,13,8,9,10,10,3,6,9,21,18,12,6,15,11,8,5,3
tRF-29-MYSXR3IEWSHQ,0,0,0,2,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
tRF-29-N24YDRFU8U25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-N3R718YKISIM,1,2,0,3,2,0,1,1,0,3,1,3,1,1,1,1,3,1,0,1,2,0,0,1
tRF-29-ND8PHPD3XW25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-NDY8HPDEXK25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tRF-29-NZD75K8PR90Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-O7M8LO9LQHJP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-29-OUR8309NDJI0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0
tRF-29-P4R8YP9LONHK,65,22,88,39,407,62,93,48,6,46,26,37,48,56,54,101,31,69,34,81,215,62,54,32
tRF-29-PER8YP9LONHK,0,0,2,1,7,1,2,2,0,1,2,0,1,1,1,2,1,2,3,3,5,3,1,1
tRF-29-PIN24YDRFUJK,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-29-PIR8YP9LONHK,3,0,4,0,10,3,4,5,1,2,0,1,1,5,1,2,1,5,0,5,3,1,1,0
tRF-29-PNR8YO9LONHK,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,2
tRF-29-PS5P4PW3FJF2,1,1,0,0,16,2,6,2,1,0,0,3,2,1,1,0,2,1,1,2,1,3,0,1
tRF-29-PSQP4PW3FJF4,0,1,5,3,26,2,11,2,0,0,0,3,9,5,2,0,3,6,0,0,2,0,0,2
tRF-29-PSQP4PW3FJFL,23,9,39,16,421,25,63,18,20,12,11,15,59,11,24,30,10,25,14,12,32,21,12,13
tRF-29-PSR9O9337K0V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-PY5P4PW3FJF2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q1Q89P9L84FS,1,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0
tRF-29-Q89P9L8422KJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tRF-29-QJ3KYU4RRWIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
tRF-29-QKF1R3WE8RH8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tRF-29-QP4PW3FJIKE5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R008R959KU1Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-29-R29P4P9L5H10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
tRF-29-R29P4P9L5H18,4,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2
tRF-29-R3HJ8KRPFQKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R3SJ83RPFV2M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R718YKISQIH2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0
tRF-29-R8WP9N1EWJI5,4,1,5,0,6,0,2,3,2,3,1,5,1,4,0,1,5,4,3,2,8,2,0,0
tRF-29-R9JP9PMNH523,0,0,1,0,23,0,3,0,0,0,1,1,2,2,1,1,1,0,0,1,0,2,2,0
tRF-29-REVI2ERPFVJM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-29-RK9P4P9L5FKP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RK9P4P9L5HH0,2,0,0,0,14,1,3,1,1,0,1,0,0,0,2,0,4,0,0,0,1,1,1,1
tRF-29-RKIP4OI3FJI5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RKJP4P9L5FKP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RKVP4PRL5FKP,2,2,2,0,9,1,0,2,0,2,2,3,1,2,0,2,1,1,0,3,3,1,0,2
tRF-29-RMJKYOSR99I9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RPM8309MUK1W,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RR1380877SI8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RRJ89O9NF5JP,20,15,47,16,1102,28,132,19,52,24,17,7,131,26,10,19,22,27,14,7,19,14,7,10
tRF-29-SERXPIN24YED,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0
tRF-29-SERXPIN2NYED,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0
tRF-29-SRI3SERXPIH4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
tRF-29-U1J0SU9ELB1I,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U47P299DWUFJ,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,2,0,0
tRF-29-U47P299DZUFJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V47P596VW61M,5,6,5,2,3,3,0,1,1,2,3,12,1,1,4,18,7,7,5,0,3,1,3,8
tRF-29-V47PU9XW981M,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0
tRF-29-V4915HSX1HH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-29-VH7P59N3Z612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1
tRF-29-VIJMRPFQJDKQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIJMRPFQRDJQ,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIPZK0JNORIZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tRF-29-VR3196L85D1Y,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4R951KHZK1V,3,4,1,0,3,3,3,0,4,1,4,2,1,5,1,1,5,3,1,0,0,3,0,0
tRF-29-W8E7OMJHHSFE,2,0,1,0,0,2,3,2,0,1,4,3,0,1,0,0,1,0,1,2,2,0,0,1
tRF-29-WHR95R3LMJFV,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0
tRF-29-WIR959MIL0HV,0,3,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,3,0,0,1,2,0,0
tRF-29-WIR9OMMIL0HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
tRF-29-WJ9X0UD39425,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0
tRF-29-WP9N1EWJQ7FV,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,1
tRF-29-WPMN1E8Y7ZFV,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,4,1
tRF-29-XQ947673FEJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-XSXMSL73VLH3,4,7,31,4,174,14,20,13,7,12,9,5,41,16,7,9,10,8,6,9,22,13,9,6
tRF-29-Y6V4VH7Q2WHM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Y9PYKHM26RIZ,2,1,0,1,0,2,0,1,0,3,5,1,0,0,0,2,1,3,0,0,0,1,1,0
tRF-29-Z3R9512R121V,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
tRF-29-Z4R95MKM931V,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
tRF-29-ZDXPHO53KY25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ZJ47D112Z42E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-04SXQ3V2Y7RZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-08R959KUMKF6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-30-08R9D9KUMKF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-0VL8K87SIRMM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tRF-30-18YKISQI45LS,1,2,0,0,1,0,1,1,1,1,2,2,0,0,0,1,1,0,0,2,3,0,0,0
tRF-30-1E6S18Y0QN6I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
tRF-30-1HPSR9O9337K,1,2,3,1,1,1,2,3,1,1,1,0,0,0,0,2,3,1,0,1,0,1,0,2
tRF-30-1NR8YUP6KP6H,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0
tRF-30-1Z3L7L73V6M9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tRF-30-247383RPD9W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-30-2QR7F8YKIR9N,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,7,3,0,1,0,0,0,0,0
tRF-30-2R1HPSR9O933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-30-2S3HPSR95933,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,0,1,0,0,0
tRF-30-2S3HPSR9593J,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-2VR008R959KU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tRF-30-2VR008R9D9KU,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
tRF-30-32VIJMRPFQJD,2,1,2,1,4,0,3,3,2,0,3,4,0,3,4,4,4,5,4,1,2,2,3,1
tRF-30-34HWH3RXSINH,24,17,15,13,44,12,16,24,5,11,9,14,6,13,14,28,17,28,12,14,19,13,6,15
tRF-30-34QX78YBQ197,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-30-389MV47P596V,19,4,6,5,7,5,1,4,0,1,7,8,0,5,7,13,1,10,7,7,4,11,15,3
tRF-30-3IRW18V6XO59,2,1,0,0,3,1,2,6,0,0,1,1,0,1,0,2,1,0,0,2,0,2,0,0
tRF-30-3JVIJM5PFQ5D,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-3JVIJMRPFQ5D,141,84,74,40,148,72,62,118,50,57,47,136,27,64,117,226,81,91,83,44,97,66,84,90
tRF-30-3JVIJMRPFQRD,10,5,2,4,5,4,11,13,5,4,2,8,2,5,3,21,5,7,2,1,11,3,6,5
tRF-30-3XRSN3WE884U,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-43RX6NMH490V,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
tRF-30-4PW3FJI0E7UM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-4R94SX73V2Y8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
tRF-30-4RH4SXQ3V2Y7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-4WVLV470VR31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-30-4YO9XEKJ5R5N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
tRF-30-596VW631QJ3K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-30-5DMKYUYRLHR0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-30-623K7SIR3DR2,2,0,0,1,2,3,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,0,3,0
tRF-30-66XMSL73VL4Y,0,0,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-6978WPRLXN48,1,0,1,1,2,0,0,0,2,0,1,0,0,3,7,2,2,1,1,1,2,0,0,2
tRF-30-6998LO9EFVI8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tRF-30-6L1HWUNS56O2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-6RJ89O9NF5W8,2,1,2,0,40,1,6,2,4,1,0,5,9,4,4,7,0,2,0,2,0,0,2,1
tRF-30-6RRNLIK898O1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-30-6RVP4PRNFJE8,1,1,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tRF-30-6XQ6S8V0J8O9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-30-6XQ6S8V0JUO9,1,1,0,0,1,0,0,1,0,2,0,1,0,1,0,3,1,0,1,0,0,1,0,0
tRF-30-7343RX6NMH49,2,0,3,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0
tRF-30-73QOUHK0SVRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-30-73V2Y8L981PV,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,1,0
tRF-30-73VL4YMY91PJ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
tRF-30-79MP9P9MH57S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-7EMQ18Y3E7QN,3,0,3,0,0,5,9,2,0,3,2,0,0,0,1,6,1,1,0,0,11,3,0,0
tRF-30-7LI3VF4YOZXE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
tRF-30-7RH3SJRX8HWV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-30-86J8WPMN1E8Y,79,30,60,20,461,43,71,37,47,45,22,46,46,52,45,139,54,77,18,15,74,73,18,100
tRF-30-86V8WPMN1E8Y,28,18,25,9,243,16,40,19,14,24,19,26,24,21,30,78,25,41,10,13,37,22,18,55
tRF-30-87R95RM3Y826,0,1,0,0,1,0,2,0,0,0,1,0,1,3,2,0,0,1,0,0,1,1,1,0
tRF-30-897PVP941QKS,10,6,4,5,12,7,8,4,4,12,8,7,9,2,5,15,13,9,7,9,11,8,3,13
tRF-30-897PVP9N1QKS,6,1,3,2,11,7,5,1,0,3,2,3,3,1,3,1,5,4,1,1,4,2,0,3
tRF-30-8HM2OSRNLNK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-8HM2OSRNLNKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-8PR9DM3WWKL6,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,2,0,0,0,3,0,0
tRF-30-8YR9OMKJRV46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-91RXQ678Y2Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tRF-30-94SX73V2Y8L9,3,2,2,7,7,1,3,1,0,0,2,1,0,1,2,1,1,6,3,1,7,3,1,1
tRF-30-94SX7JV2Y8LZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-9LON4VN1EH6K,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,2,0,1
tRF-30-9MV47P596VW6,5,9,5,1,2,4,4,1,3,4,1,1,3,2,4,3,2,2,2,1,4,3,2,3
tRF-30-9MVH7P59N3Z6,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,1,1,1,0,0,0,1,0,3
tRF-30-9N15WV7W6SJF,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tRF-30-9N1EWJQ72S3H,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-9NJ4S2I7L7PQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tRF-30-9O9NF5W8E7OM,2,3,0,0,0,2,0,2,1,0,0,0,0,2,4,2,4,1,1,3,0,1,0,1
tRF-30-9O9NF5W8EZOM,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
tRF-30-D8YJE76INB8P,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
tRF-30-D8YJE76IZB8P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-30-EH623K7SIR3D,1,0,1,0,1,2,1,0,0,0,0,2,0,1,0,4,1,0,0,0,2,1,1,0
tRF-30-EH6KK87SIRM1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,1,2,0,0,2,2,0,0,2
tRF-30-F1R38E8RO86J,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-30-F1R3WE8RO86J,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,1,0,4
tRF-30-F5W8E7OMJHHS,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
tRF-30-F8YKIR9NY5KK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tRF-30-FP18LPMBQ4NK,3,2,2,0,2,1,0,0,0,0,0,1,0,1,0,5,1,0,1,1,2,2,0,1
tRF-30-FSXMSL73VL4Y,2,0,4,3,22,2,3,1,1,3,0,1,4,1,1,4,4,2,0,3,2,3,1,0
tRF-30-H4SXQ3V2Y7RZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tRF-30-HDK2RSI2WB0Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-30-HJX78OP3X1M3,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-30-HR94SX73V2Y8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-30-I3SERXPIN24Y,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
