,miR,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,001_FMS_1053,002_FMS_1078,003_FMS_1090,004_FMS_1096,005_FMS_1207,006_FMS_1209,007_FMS_1210,008_FMS_1212,009_FMS_1213,010_FMS_1214,011_SFN_122_,012_SFN_189_,013_SFN_204_,014_SFN_235_,015_FMS_1067,016_FMS_1098,017_FMS_1145,018_FMS_1154,019_FMS_1155,020_FMS_1162,021_FMS_1164,022_FMS_1166,023_FMS_1171,024_FMS_1169,025_FMS_1172,026_FMS_1173,027_FMS_1174,028_FMS_1175,029_FMS_1181,030_FMS_1182,031_FMS_1184,032_FMS_1185,033_FMS_1188,034_FMS_1193,035_FMS_1194,036_FMS_1195,037_FMS_1196,038_FMS_1197,039_FMS_1201,040_FMS_1202,041_FMS_1203,042_FMS_1204,043_FMS_1205,044_FMS_1215,045_FMS_1216,046_FMS_1217,,,,,,,,
33,miR-200a-5p,1834.035724,-0.363076022,0.119579623,-3.036269987,0.002395248,0.037380383,1278.353793,1826.40433,1850.229067,2652.753898,2927.85569,2331.643406,2997.132109,2968.405408,2530.019343,2038.424269,2229.155707,1713.714068,1482.825332,1558.072562,1682.777312,1142.202445,912.2428848,1737.880167,1368.55519,1493.436909,1149.493636,1584.714118,1580.517303,1266.089437,1684.460092,1118.510646,2059.929356,1995.733897,1538.693019,1382.236221,2038.254449,1358.5089,1844.173358,1223.22468,1543.271227,1945.091757,1944.476673,2142.604355,2000.640191,2034.899514,1633.965938,2419.337151,2829.758363,1640.718669,2045.672463,1638.583982,,,,,,,,
34,miR-409-3p,159.3109812,-1.410884897,0.469832827,-3.002950869,0.002673756,0.039705737,138.5408052,905.6860979,849.5470857,16.59452841,41.63617307,38.54772905,90.65313499,245.8277337,38.70221898,11.70835307,54.57620558,546.0407047,645.1486023,317.0894379,124.5983201,309.2939661,15.53354757,30.27045372,266.3383502,43.20532544,61.08420287,18.34344475,24.72778049,17.36351227,210.9811685,26.89619299,74.22072695,423.1866245,12.43968237,51.69468029,53.30819329,69.11019115,61.56166507,201.8522575,67.38761201,54.52488336,21.00655871,25.6532536,468.6504086,86.97047359,71.46570703,21.27409317,66.59679503,240.4784191,34.49447702,133.4933594,,,,,,,,
35,miR-493-5p,133.860033,-1.467581824,0.48916914,-3.000152106,0.002698448,0.039705737,251.892373,600.5337695,841.0985511,18.96517532,13.32357538,16.80285625,58.57587184,83.83720397,13.26933222,3.51250592,36.6977934,403.7499673,756.3605022,272.6056678,134.3981879,308.4534934,30.3610248,40.95414327,293.9859298,64.40039075,51.08860604,16.7483626,19.57615955,24.59830905,258.4307486,24.1138282,32.85179718,285.2064478,16.26727695,50.89937752,34.49353683,37.51696091,52.1935856,78.72238041,64.54024812,57.86314152,14.61325823,16.73038278,262.7282594,50.29617749,75.796962,29.54735162,25.42786719,192.3827353,17.99711845,123.1523245,,,,,,,,
36,miR-3662,15.09320667,-1.086841763,0.365339776,-2.974879371,0.002931038,0.041930124,11.80745499,7.516067203,28.16178184,10.2728033,53.29430153,20.75646949,9.762645306,46.89199544,56.39466194,39.80840043,18.81938123,8.893171086,1.195826881,22.81218978,5.599924498,15.12850921,0.706070344,8.903074625,14.74537579,3.260779278,2.221243741,3.98770538,12.36389024,14.46959356,7.625825368,5.564729584,10.95059906,13.51352246,2.870695932,7.157724964,8.362069536,17.77119201,0,2.018522575,6.643849071,4.451010887,8.219957755,7.807511966,39.05420071,28.29159984,10.82813743,22.45598723,21.79531474,10.93083723,11.99807896,28.2028224,,,,,,,,
37,miR-1296,59.15642821,-0.435066477,0.148213533,-2.935403178,0.003331146,0.043038797,36.20952862,69.14781826,52.56865944,56.89552596,109.9194969,58.31579523,58.57587184,56.83878235,91.77954786,106.5460129,90.33302992,58.69492917,54.41012308,111.7797299,51.09931104,70.59970965,43.070291,33.83168357,53.45198724,39.12935134,46.64611856,36.6868895,52.54653354,70.90100845,66.93780045,62.13948036,38.93546332,27.02704493,31.57765525,54.08058861,38.6745716,63.18646048,54.87017974,82.75942556,38.91397313,34.49533437,42.01311741,47.96043065,76.33321049,52.39185156,89.87354066,47.27576259,81.12700485,73.23660946,47.24243592,60.16602113,,,,,,,,
38,miR-136-3p,18.09219494,-1.849826243,0.630411042,-2.934317642,0.003342819,0.043038797,22.04058264,115.7474349,184.9290341,6.321725107,0,0.988403309,6.973318076,5.683878235,0,0,6.586783432,34.68336724,73.54335318,52.46803648,16.79977349,52.10930951,2.824281377,5.341844775,43.31454138,8.151948196,11.1062187,2.392623228,3.090972561,0,38.12912684,2.782364792,12.16733229,33.42818715,5.741391864,3.181211095,3.135776076,0.987288445,1.338297067,0,11.38945555,0,2.739985918,2.230717705,27.51545959,2.095674062,5.414068715,0,3.632552456,12.02392096,0.749879935,8.460846721,,,,,,,,
39,miR-4473,38.11707182,-0.377635938,0.128366452,-2.941858502,0.00326249,0.043038797,36.20952862,72.15424514,52.56865944,39.51078192,31.64349153,57.32739192,50.20789015,49.73393456,40.91377435,43.32090635,28.22907185,40.908587,47.83307524,43.34316057,54.59926385,31.93796389,26.83067308,24.92860895,37.78502546,31.79259796,19.99119367,29.50901981,41.21296748,27.49222776,30.50330147,38.02565216,32.85179718,33.42818715,30.62075661,36.58392759,35.53879553,36.52967247,46.84039734,24.22227089,26.57539629,28.93157076,47.49308925,43.49899524,16.86431395,57.63103671,27.07034357,41.36629227,55.69913766,34.97867914,35.24435695,32.90329281,,,,,,,,
40,miR-485-3p,9.951291803,-1.451823348,0.494343887,-2.936869221,0.003315439,0.043038797,2.361490997,54.86729058,17.83579517,0.790215638,4.996340768,2.965209927,9.762645306,14.20969559,2.21155537,8.195847147,2.822907185,52.46970941,42.45185427,33.07767517,2.099971687,15.12850921,0,1.780614925,13.8237898,1.630389639,3.331865611,2.392623228,2.060648374,0,8.473139298,0,1.216733229,12.80228444,0,13.52014715,8.362069536,5.92373067,4.0148912,10.09261287,6.643849071,4.451010887,2.739985918,1.115358852,41.71698713,5.239185156,8.662509943,4.727576259,4.843403275,13.11700468,2.249639806,6.580658561,,,,,,,,
41,miR-370,147.7988559,-1.541332418,0.527761101,-2.920511598,0.003494572,0.043895232,111.7772405,986.8596237,840.159825,29.23797862,21.65081,26.68688934,51.60255376,170.5163471,28.75021981,14.05002368,55.51717464,421.5363095,532.142962,517.8367079,126.6982918,282.3988386,1.412140689,17.80614925,237.7691846,35.05337724,29.9867905,3.190164304,17.51551118,10.12871549,123.7078337,25.96873806,43.80239624,472.9732862,7.655189152,42.94634978,45.99138245,70.0974796,58.88507094,102.9446513,48.40518609,28.93157076,21.00655871,3.346076557,466.8752176,73.34859218,89.87354066,34.27492788,81.12700485,228.4544982,29.99519741,127.8527949,,,,,,,,
42,miR-155-5p,591.2503826,-0.847308426,0.295566046,-2.866731267,0.00414735,0.050510657,466.0008901,2116.524524,2282.981782,627.4312169,644.5279591,1013.113392,327.7459496,656.4879361,668.9954994,832.463903,569.2862823,408.1965528,860.9953543,501.8681751,130.8982351,811.0561883,239.3578467,141.5588865,660.7771526,209.5050686,263.2173833,114.845915,148.3666829,551.2915146,470.259231,886.6469137,587.6821495,677.0985993,278.4575054,74.75846073,158.8793212,582.5001826,1136.21421,260.3894121,484.0518609,284.8646967,479.4975357,475.1428711,426.045826,593.0757596,297.7737793,654.7693119,755.5709109,1584.971399,179.9711845,621.402187,,,,,,,,
43,miR-758-3p,10.45890463,-1.576995241,0.551122078,-2.861426361,0.004217395,0.050510657,7.084472992,67.64460482,65.7108243,0.790215638,4.996340768,0.988403309,2.78932723,17.05163471,4.42311074,0,4.704845308,26.67951326,30.49358546,38.78072262,5.599924498,16.80945468,0,0,25.80440763,4.075974098,0,0,2.060648374,1.446959356,19.48822038,0.927454931,4.866932915,24.18209283,1.913797288,3.976513869,1.045258692,7.89830756,4.0148912,12.11113545,3.796485184,2.225505443,2.739985918,3.346076557,16.86431395,5.239185156,5.414068715,3.545682194,1.210850819,24.04784191,1.49975987,2.82028224,,,,,,,,
44,miR-337-3p,9.11580161,-1.928276732,0.676813608,-2.849051364,0.00438498,0.051324198,17.31760065,54.11568386,85.4240716,0,1.665446923,0.988403309,4.183990846,0,1.105777685,0,0.940969062,27.56883037,50.82264244,18.24975182,9.799867871,29.41654569,0.706070344,0,21.1964777,4.075974098,1.11062187,0,0,0,15.25165074,2.782364792,1.216733229,20.62590271,0.956898644,0.795302774,0,2.961865335,1.338297067,4.037045149,0.949121296,2.225505443,0.913328639,5.576794262,14.20152753,2.095674062,6.496882457,0,1.210850819,4.372334893,0.749879935,1.88018816,,,,,,,,
45,miR-382-3p,10.87193856,-1.82715738,0.649651764,-2.812518152,0.004915525,0.056255452,18.89192798,61.63175106,76.97553704,0,1.665446923,0.988403309,4.183990846,0,0,0,2.822907185,33.79405013,80.71831446,22.81218978,7.699896184,30.25701842,2.824281377,0.890307462,23.96123566,2.445584459,1.11062187,0.797541076,3.090972561,1.446959356,13.55702288,0,6.083666144,19.20342666,1.913797288,7.953027737,0,4.936442225,0,2.018522575,0.949121296,1.112752722,0.913328639,0,26.62786412,3.143511093,2.165627486,1.181894065,3.632552456,13.11700468,2.249639806,10.34103488,,,,,,,,
46,miR-503-3p,16.10833345,-0.914934944,0.326956043,-2.79834236,0.005136564,0.057507179,0,19.54177473,20.65197335,24.49668479,44.96706692,20.75646949,5.578654461,46.89199544,38.70221898,38.63756512,23.52422654,16.00770795,13.75200913,22.81218978,4.199943373,3.361890936,2.824281377,7.1224597,10.13744586,7.336753376,7.774353093,5.582787532,12.36389024,8.681756136,7.625825368,3.709819723,10.95059906,25.60456888,3.827594576,15.90605547,24.04094992,17.77119201,6.691485334,6.055567724,0.949121296,16.69129082,21.00655871,5.576794262,12.42633659,32.48294797,25.98752983,22.45598723,24.21701637,10.93083723,18.74699838,21.62216384,,,,,,,,
47,miR-199a-1-5p,1649.447984,-2.391560488,0.870748658,-2.746556616,0.006022449,0.062031225,3635.908972,17081.01432,19457.9138,244.9668479,14.98902231,25.69848603,9.762645306,4.262908676,24.32710907,7.02501184,927.7954948,2314.892434,9097.252997,6.843656933,1292.882568,7496.176314,1.412140689,249.2860895,2638.50068,1012.471966,879.6125213,103.6803399,201.9435407,56.43141489,2403.829619,50.08256626,152.0916536,3037.697602,261.2333298,0,2.090517384,453.1653963,732.0484955,385.5378117,80.67531015,48.96111975,33.79315966,6.692153114,5.325572825,352.0732425,472.1067919,1.181894065,4.843403275,6.55850234,8.248679287,591.3191764,,,,,,,,
48,miR-199a-2-5p,1649.283437,-2.391561787,0.870734252,-2.746603549,0.006021587,0.062031225,3635.908972,17079.51111,19454.1589,244.9668479,14.98902231,25.69848603,9.762645306,4.262908676,24.32710907,7.02501184,927.7954948,2314.892434,9097.252997,6.843656933,1292.882568,7493.654896,1.412140689,249.2860895,2639.422266,1012.471966,879.6125213,103.6803399,201.9435407,56.43141489,2403.829619,50.08256626,152.0916536,3036.986364,261.2333298,0,2.090517384,453.1653963,732.0484955,385.5378117,80.67531015,48.96111975,33.79315966,6.692153114,5.325572825,352.0732425,472.1067919,1.181894065,4.843403275,6.55850234,8.248679287,591.3191764,,,,,,,,
49,miR-22-5p,1772.156962,0.30016405,0.108928304,2.755611161,0.005858259,0.062031225,1704.209336,1726.440636,1631.505895,1847.524163,1030.911645,1359.05455,1948.34507,988.9948129,1099.143019,1216.497884,1655.164579,1608.774649,2348.603994,1199.921182,2200.770328,1509.48903,2220.591233,2217.755889,1410.948146,2284.991079,2291.212919,2245.078129,2558.294956,1781.206967,1847.991681,1521.953541,2186.469612,1918.208952,3058.248066,1774.320488,1626.422525,1434.530111,1777.258505,1136.428209,2026.373967,1940.640747,2145.408974,2129.220049,1273.699501,1523.555043,1733.584802,1867.392622,1494.18991,1840.75299,1798.961965,1378.177922,,,,,,,,
50,miR-654-5p,5.833742954,-1.399148689,0.508413714,-2.751988491,0.00592346,0.062031225,7.871636657,33.82230241,30.97796003,2.370646915,0,0.988403309,5.578654461,4.262908676,0,1.170835307,0.940969062,12.45043952,29.29775858,13.68731387,8.399886747,15.12850921,2.118211033,0.890307462,8.294273882,4.075974098,4.442487481,0,1.030324187,0,4.236569649,3.709819723,3.650199686,9.957332342,0,1.590605547,3.135776076,2.961865335,0,4.037045149,2.847363888,2.225505443,0.913328639,0,9.763550179,1.047837031,6.496882457,1.181894065,3.632552456,12.02392096,1.49975987,5.640564481,,,,,,,,
51,miR-30c-1-5p,10599.8456,0.422991754,0.158161994,2.674420974,0.007485842,0.066469112,10174.09038,8487.143085,9963.638417,8627.57434,5362.739091,6063.8543,7826.852208,4237.331224,5795.380847,4092.069397,11320.79878,11412.60645,15356.8088,11238.42529,13482.51822,10056.25626,14790.0555,15599.96736,11470.05919,12823.82971,16661.5493,19427.30307,19553.49242,11432.42587,11732.75599,9600.085987,9956.528011,9113.092807,11662.68067,21462.04065,11045.2486,10097.98622,8909.043574,13215.2673,8310.506067,11992.13608,9864.862634,9761.620675,7800.188997,8442.42296,10668.96381,5511.172024,7512.118479,5827.229329,10565.80829,9284.369136,,,,,,,,
52,miR-30c-2-5p,10612.42345,0.423056655,0.158158853,2.67488445,0.007475501,0.066469112,10186.685,8494.659152,9975.841856,8635.476496,5377.728114,6069.78472,7831.036199,4244.436072,5802.015513,4097.923573,11333.03138,11429.50348,15375.34412,11244.12834,13499.31799,10068.86335,14807.00119,15623.11535,11483.88298,12840.9488,16679.31925,19457.60963,19575.12923,11441.10763,11746.31301,9613.070356,9958.961477,9128.740044,11675.12035,21488.28564,11058.83696,10116.7447,8913.058465,13233.434,8318.099037,12012.16563,9880.389221,9770.543546,7807.289761,8447.662145,10686.28883,5512.353918,7521.805286,5838.160166,10575.55673,9294.710171,,,,,,,,
53,miR-345-5p,173.5267425,-0.65496633,0.244733679,-2.676241097,0.007445306,0.066469112,43.29400162,263.0623521,199.9486511,137.4975211,369.7292169,262.9152802,131.0983798,353.8214201,290.8195312,519.8508762,208.8951317,117.3898583,98.05780424,261.1995729,63.69914116,107.5805099,57.89776823,56.9796776,145.6105859,54.61805291,168.8145243,76.5639433,75.21366566,83.92364265,92.35721834,154.8849734,166.6924523,186.3443624,72.72429694,109.7517828,110.7974213,194.4958237,149.8892715,104.9631739,95.86125089,79.00544324,323.3183384,131.6123446,213.022913,192.8020137,253.3784158,280.1088933,313.6103621,277.6432657,146.2265874,184.2584397,,,,,,,,
54,miR-3614-5p,39.53958863,1.105923551,0.410967002,2.691027614,0.00712323,0.066469112,30.69938296,6.012853762,19.71324729,33.18905681,21.65081,48.43176214,39.05058122,34.10326941,18.79822065,11.70835307,9.409690617,20.4542935,5.979134405,7.984266422,11.89983956,17.64992741,35.30351721,48.07660297,18.43171974,100.2689628,47.75674043,41.47213596,40.1826433,89.71148007,37.28181291,67.70420994,35.28526363,22.75961678,235.3970664,0,4.181034768,51.33899914,69.59144747,159.4632834,77.82794627,22.25505443,21.91988735,62.46009573,12.42633659,17.81322953,1.082813743,39.00250414,31.48212129,74.32969318,5.999039482,11.28112896,,,,,,,,
55,miR-4423-5p,6.45884451,1.251662551,0.466143486,2.68514436,0.007249848,0.066469112,1.574327331,3.006426881,7.509808492,4.74129383,0,2.965209927,4.183990846,5.683878235,0,0,3.763876247,5.335902652,4.783307524,2.281218978,0.699990562,6.723781872,32.47923584,1.780614925,1.843171974,17.93428603,25.54430302,16.7483626,12.36389024,4.340878068,9.320453227,4.637274653,1.216733229,2.133714073,1.913797288,5.567119416,6.271552152,3.94915378,1.338297067,0,1.898242592,25.5933126,20.09323007,3.346076557,3.550381883,13.6218814,6.496882457,4.727576259,2.421701637,1.093083723,9.748439158,1.88018816,,,,,,,,
56,miR-4664-3p,14.01571969,-0.716543218,0.26697105,-2.683973475,0.007275288,0.066469112,7.871636657,10.52249408,15.01961698,20.5456066,48.29796076,16.80285625,9.762645306,36.94520853,30.96177518,42.15007104,15.05550499,5.335902652,3.587480643,7.984266422,3.499952811,9.245200074,4.236422066,4.451537312,10.13744586,13.85831193,7.774353093,7.177869685,15.45486281,20.25743098,5.083883579,13.91182396,7.300399373,9.957332342,9.56898644,6.36242219,11.49784561,14.80932668,6.691485334,22.20374832,15.18594073,8.902021773,6.393300476,13.38430623,11.53874112,12.57404437,11.91095117,21.27409317,23.00616556,17.48933957,8.998559223,19.74197568,,,,,,,,
57,miR-495-3p,60.65549599,-1.257357775,0.46873452,-2.682451839,0.007308467,0.066469112,62.18592959,314.9232158,351.083547,9.48258766,6.661787691,12.84924302,48.81322653,35.52423897,4.42311074,9.366682453,7.527752493,152.9625427,115.397294,295.4178576,39.19947148,80.68538246,17.65175861,17.80614925,110.5903184,26.08623423,13.32746244,13.55819829,5.151620935,14.46959356,83.88407905,23.18637327,45.01912946,108.1081797,6.698290508,38.96983591,38.6745716,15.79661512,18.73615893,16.1481806,39.86309443,18.91679627,9.133286394,18.96110049,260.9530684,15.71755547,36.81566726,16.54651691,24.21701637,131.1700468,14.24771877,43.24432769,,,,,,,,
58,miR-99a-5p,2706.376629,-1.218699983,0.454271909,-2.682754447,0.007301858,0.066469112,4953.620948,8417.24366,31900.72775,3824.64369,449.6706692,685.9518964,658.2812264,542.8103714,426.8301864,834.8055737,543.8801176,1015.600138,8276.317843,278.3087153,2264.469469,9093.914982,746.3163539,641.021373,1643.187815,1997.227308,1618.176065,2131.029755,3154.852661,1241.491127,5027.960859,1529.373181,1821.449643,2625.890786,2054.461389,8670.390839,1034.806105,1131.432558,1631.384124,821.5386878,771.6356136,797.8437014,1141.660799,693.7532061,433.1465897,1185.103682,728.733649,850.9637266,1428.803966,1841.846074,296.2025744,634.5635041,,,,,,,,
59,miR-2355-3p,68.59936532,-0.35281605,0.132617806,-2.660397279,0.007804853,0.067280938,77.92920291,90.19280643,37.54904246,67.16832926,68.28332383,88.95629781,126.914389,63.94363014,57.50043962,96.00849515,75.27752493,78.25990556,92.07866983,114.0609489,69.99905622,67.23781872,61.42811995,65.88275222,49.76564329,85.59545605,37.76114359,46.25738241,55.6375061,47.74965875,52.53346365,129.8436903,59.61992821,56.18780393,83.25018202,65.21482745,80.48491928,55.28815292,68.25315041,30.27783862,77.82794627,47.84836703,52.97306109,76.95976081,67.45725578,51.34401453,58.47194212,74.45932608,50.85573439,89.63286531,44.24291618,61.10611521,,,,,,,,
60,miR-365b-5p,43.7254263,-0.512096461,0.192593791,-2.658945856,0.007838556,0.067280938,33.84803763,27.05784193,62.89464612,83.76285767,96.59592152,33.6057125,25.10394507,98.04689955,70.76977184,69.07928309,57.39911276,46.24448965,48.43098868,22.81218978,49.69932992,52.10930951,26.83067308,36.50260596,29.49075158,36.68376688,39.98238733,37.48443058,63.8800996,36.1739839,45.75495221,15.76673382,19.46773166,60.45523208,20.09487152,27.83559708,37.62931291,20.73305735,20.074456,60.55567724,29.42276017,33.38258165,75.80627707,20.07645934,56.80611013,48.20050343,44.39536346,31.91113975,44.80148029,26.23400936,47.99231585,39.48395137,,,,,,,,
61,miR-193b-3p,631.349641,-0.323210056,0.122018262,-2.648866243,0.008076229,0.068184555,630.5180963,535.8955915,725.6352455,988.5597636,919.3267014,597.9840019,1059.944348,790.0590747,786.2079341,635.7635715,628.5673332,644.7549037,594.9238733,735.6931203,705.5904867,657.249678,632.6390285,681.0852088,442.3612737,604.0593613,548.647204,419.506606,623.3461332,529.5871243,389.7644077,510.1002119,621.7506799,470.8395722,471.7510315,1041.846634,634.472026,481.7967612,416.2103878,1178.817184,483.1027396,616.4650078,509.6373808,630.1777516,640.8439299,530.2055378,908.4807303,387.6612532,567.889034,448.1643265,604.4032278,379.7980084,,,,,,,,
62,miR-127-5p,5.595309722,-2.032269874,0.770515827,-2.637544619,0.008350864,0.069366047,9.445963989,36.07712257,59.13974187,0.790215638,0,0.988403309,0,1.420969559,0,0,0.940969062,8.003853977,31.68941234,17.10914233,7.699896184,16.80945468,0,0,11.05903184,0.81519482,2.221243741,0,0,0,8.473139298,0,1.216733229,9.246094318,0.956898644,3.976513869,1.045258692,1.97457689,0,0,0,1.112752722,0,0,5.325572825,0,3.248441229,0,0,9.837753509,2.999519741,3.760376321,,,,,,,,
63,miR-3676-5p,7.216700662,-0.885833377,0.338061752,-2.62033008,0.00878447,0.071809552,16.53043698,3.758033601,7.509808492,1.580431277,23.31625692,6.918823163,5.578654461,8.525817353,9.951999165,5.854176533,4.704845308,5.335902652,32.88523923,14.82792335,7.699896184,15.12850921,7.060703443,0,0.921585987,8.151948196,11.1062187,7.177869685,6.181945122,10.12871549,4.236569649,4.637274653,1.216733229,7.112380244,1.913797288,5.567119416,4.181034768,2.961865335,2.676594134,16.1481806,2.847363888,12.24027994,0.913328639,6.692153114,2.662786412,8.382696249,2.165627486,1.181894065,8.475955731,3.27925117,5.999039482,5.640564481,,,,,,,,
64,miR-1307-3p,4772.852058,-0.423989584,0.16324832,-2.59720642,0.009398542,0.074075805,3231.306848,4490.098547,4618.532223,4371.472911,10723.81274,5049.752505,6227.173042,9223.513406,7628.760249,8022.563521,4510.064712,5920.183992,3388.375467,3801.651426,3305.355435,4342.722616,2207.881967,3207.777787,4064.194202,3776.797599,3345.193074,2706.854412,3249.642486,4282.999694,3221.487561,3103.264198,3675.751084,3851.353902,1686.055411,6041.915172,5509.558565,4381.586119,4405.673944,8477.794813,2977.393505,6046.698289,4344.704338,4599.739907,6940.996582,5002.373987,6732.935853,4008.984668,5572.335468,3048.610504,6200.757184,4024.542757,,,,,,,,
65,miR-140-3p,355.8484916,-0.242673595,0.093664348,-2.590885438,0.009572935,0.074075805,573.0551487,528.3795243,538.8287593,315.2960397,341.4166192,381.5236773,292.8793592,350.979481,335.0506386,426.1840516,356.6272744,293.4746458,480.7224061,359.291989,382.194847,499.240804,364.3322976,296.472385,336.3788852,383.95676,254.3324083,256.0106854,367.8257348,338.5884893,427.0462206,403.4428948,283.4988423,379.089867,297.5954783,306.9868707,304.1702794,345.5509558,338.5891579,510.6862114,261.9574777,333.8258165,310.5317374,260.9939714,285.8057416,368.838635,304.2706618,286.0183637,329.3514227,311.5288611,301.451734,364.7565031,,,,,,,,
66,miR-409-5p,9.24366478,-1.557140534,0.601540626,-2.588587483,0.009637046,0.074075805,12.59461865,40.58676289,61.017194,0,1.665446923,0,1.394663615,11.36775647,0,0,1.881938123,36.46200145,44.24559459,28.51523722,10.49985843,22.69276382,3.530351721,7.1224597,11.05903184,2.445584459,2.221243741,1.595082152,2.060648374,7.23479678,18.64090645,2.782364792,0,22.04837876,0,3.976513869,2.090517384,1.97457689,1.338297067,0,4.74560648,2.225505443,1.826657279,0,17.75190942,1.047837031,3.248441229,0,6.054254094,15.30317213,1.49975987,8.460846721,,,,,,,,
67,miR-889,9.742330973,-1.60833551,0.61782099,-2.603238698,0.009234763,0.074075805,7.084472992,69.14781826,68.52700249,0,0,2.965209927,6.973318076,1.420969559,0,0,0.940969062,19.56497639,44.24559459,35.35889415,6.29991506,8.40472734,3.530351721,1.780614925,24.88282164,2.445584459,1.11062187,0,1.030324187,2.893918712,18.64090645,1.854909861,2.433466458,24.18209283,0,3.181211095,1.045258692,10.8601729,6.691485334,0,3.796485184,2.225505443,1.826657279,0,18.63950489,3.143511093,3.248441229,3.545682194,3.632552456,25.14092563,0.749879935,4.700470401,,,,,,,,
68,miR-331-5p,288.0146539,-0.352623696,0.13736874,-2.566986466,0.010258662,0.074216391,147.9867692,302.8975083,270.3531057,302.6525895,497.9686299,389.4309037,492.3162562,457.5521979,395.8684112,483.5549817,292.6413782,281.9135234,221.227973,216.7158029,169.3977161,196.6706197,115.0894661,239.4927074,265.4167642,189.1251981,199.9119367,206.5631387,193.7009472,225.7256595,275.3770272,248.5579214,274.9817097,233.286072,323.4317417,305.3962651,221.5948427,235.9619384,297.1019488,288.6487282,300.8714508,317.1345257,266.6919627,283.3011485,302.6700555,294.4422058,308.6019167,429.0275455,454.069057,302.7841913,328.4474116,202.1202272,,,,,,,,
69,miR-499a-5p,20.19175134,0.702810521,0.273575601,2.568980996,0.010199805,0.074216391,20.46625531,8.267673923,26.28432972,27.65754734,0,10.8724364,15.34129977,8.525817353,5.528888425,8.195847147,10.35065968,12.45043952,19.73114354,21.67158029,28.69961305,13.44756374,42.36422066,25.81891641,22.11806368,31.79259796,26.65492489,50.24508779,28.84907724,18.81047163,22.8774761,33.3883775,31.63506395,44.80799554,44.01733762,8.748330511,26.1314673,23.69492268,21.41275307,2.018522575,18.03330462,3.338258165,24.65987326,18.96110049,14.20152753,11.52620734,8.662509943,18.91030504,6.054254094,30.60634425,11.24819903,19.74197568,,,,,,,,
70,miR-7-1-5p,7425.87547,-1.017044514,0.396811149,-2.563044202,0.010375884,0.074216391,1952.165891,4532.94013,11882.39449,7850.002152,15443.68932,9808.914438,2627.546251,19755.73978,21840.21506,42666.40941,10379.82972,3455.886284,1616.16003,6602.988331,1741.576519,5977.442084,1247.626298,1613.237122,4595.949316,2752.912906,1329.414379,1432.383773,3263.0367,2639.253865,2011.523269,3848.937962,2771.718295,7650.076191,1171.24394,2722.321394,3980.345099,9658.642858,3070.053471,375.4451989,1898.242592,2097.53888,10149.82117,1679.730432,13566.00918,17755.59849,13825.36587,21317.82325,14486.6192,3625.75871,7345.823845,9573.918112,,,,,,,,
71,miR-7-2-5p,7327.230675,-1.018754109,0.396898258,-2.566789062,0.010264503,0.074216391,1935.635454,4461.537491,11735.01449,7793.106626,15282.14096,9618.152599,2573.15437,19509.91204,21611.31908,42069.2834,10255.6218,3426.538819,1605.995501,6506.036524,1726.876717,5898.437647,1239.153454,1590.979435,4510.24182,2719.489918,1327.193135,1412.445246,3222.854057,2590.057247,1997.966246,3796.073031,2699.931035,7593.177149,1146.364575,2703.234128,3914.493801,9459.210592,3027.227965,363.3340634,1872.616317,2059.705288,10057.57498,1657.423255,13410.67997,17519.83516,13675.93757,20988.0748,14283.19626,3544.870515,7267.086452,9393.420049,,,,,,,,
72,miR-7-3-5p,7332.879424,-1.01867205,0.396977408,-2.566070586,0.010285789,0.074216391,1933.273963,4466.047132,11739.70813,7795.477272,15290.4682,9627.048229,2573.15437,19519.85883,21613.53063,42140.70436,10259.38568,3431.874722,1604.201761,6506.036524,1725.476736,5901.799538,1237.741314,1593.650358,4515.771336,2721.120308,1321.640026,1412.445246,3219.763085,2592.951166,1999.660874,3798.855396,2702.364501,7597.444577,1146.364575,2704.029431,3920.765354,9478.956361,3036.596045,365.352586,1874.514559,2063.043546,10060.31496,1656.307896,13423.1063,17533.45704,13683.51727,21017.62215,14291.67221,3549.242849,7270.835852,9395.300237,,,,,,,,
