Sample_ID,Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq,Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq
tRF-24-9DVBH6ZK23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
tRF-24-9DVBH6ZK2Q,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9DWUH6QE1L,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9DXXH6Z4H3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9L5HMVYJFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tRF-24-9LON4VN1EM,0,0,1,3,1,2,0,2,4,1,2,0,2,2,2,0,2,1,1,2,13,0,1
tRF-24-9MV0S4I71W,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tRF-24-9MV47P59I8,2,2,1,2,0,2,1,3,1,0,1,7,4,1,3,3,2,2,1,2,5,1,1
tRF-24-9MV4S4I71W,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tRF-24-9MVH7P59H4,8,11,11,13,5,11,14,2,23,11,12,26,10,5,28,14,0,3,4,24,37,14,4
tRF-24-9MVKS4I71Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-24-9MZLB6R318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9N15WV7WIV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9N1EWJQ7FV,40,27,21,18,31,25,39,29,64,47,33,36,46,28,52,22,21,15,11,42,78,32,22
tRF-24-9N1QKS3WF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9NDJ58EP07,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9NDJ58EV27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-24-9NF5W8E7H7,2,2,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,2,2,0
tRF-24-9NF5W8EZH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tRF-24-9NH57S36F8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
tRF-24-9NJ4S2I7JV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-9NLE3JWBIR,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
tRF-24-9NLN3JWBIR,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-24-9O0PRMQ0K2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tRF-24-9O9NF5W8EQ,1,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tRF-24-9PW4PU732S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-24-B1O2WHR9HR,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
tRF-24-BSBKZ3R9H9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-24-BSDE287S0V,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
tRF-24-BSDEL87S0V,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-24-D7OKW419ID,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-24-D81H93WBJJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-D9BKYSR9HZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
tRF-24-DRFU8U76ED,5,7,7,4,3,2,4,9,6,4,3,8,4,9,4,17,15,2,4,0,5,1,4
tRF-24-EFOK8YR9H9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tRF-24-F8YKIR9NK2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,5,1,0,0,2,0,7,3,1
tRF-24-F91SS2P4IR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
tRF-24-FSXMSL732Z,12,13,2,5,17,11,3,12,10,7,4,27,17,7,19,8,5,4,11,17,11,9,3
tRF-24-H3RXSINHKN,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
tRF-24-H4SXQ3V2KJ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
tRF-24-H6QE30YOF3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0
tRF-24-HEPURYX3JL,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
tRF-24-HXD3KY76FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-HXD3KY7SFJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tRF-24-I2NIDRIWI5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-I34JRX6N1P,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-24-I3SERXPIH4,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
tRF-24-I3VF4YOZJ6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
tRF-24-I6D3887SFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-I6D3987SFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-24-J0SU9ELB1I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
tRF-24-J8WPMN1EJ3,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0
tRF-24-J9ZH0SR9IE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-24-JJ6RRNLI1K,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-JM8LHYD3H0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tRF-24-JMRPFQJDKQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tRF-24-JOWU1M70KK,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
tRF-24-JOWU1MN0KK,0,0,0,0,0,0,0,0,3,1,0,2,2,0,4,0,0,0,1,0,2,0,1
tRF-24-K84J83MLH9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-24-K8HJ83MLH9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,2,0,0
tRF-24-KF9MVH7PIE,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
tRF-24-KL9MVH7PIE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tRF-24-L3R7DJPPE5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tRF-24-L3R7DJQ8FQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tRF-24-LJR7DJQ8FQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tRF-24-M3WD8S74I6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-24-MBQ4NKKQ0V,22,9,17,3,18,8,26,5,33,4,13,18,10,10,9,25,12,2,26,12,20,8,8
tRF-24-MEF91SS2II,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-MI7O3B1N20,0,0,0,0,0,0,1,2,2,0,0,0,0,6,0,0,1,0,0,1,1,3,0
tRF-24-MIF91SS2II,0,2,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0
tRF-24-ML5F924ZED,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-24-MLQHWU46ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-24-MMUKLY5XE9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-24-MMUKLYM9EZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-MN1E8Y7ZFV,6,12,8,12,10,5,23,2,20,6,4,11,8,5,21,9,10,5,5,16,27,9,1
tRF-24-MNH5SYNXF8,0,1,4,0,1,0,0,1,0,1,0,2,2,0,0,0,2,0,0,2,2,1,0
tRF-24-MPW4PU732S,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-MZ3L7L73JD,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-24-N24YDRFUJK,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tRF-24-NDY8HPDEJS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-24-NMEH623K25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-24-NQDVLKZ4FE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tRF-24-NRDF7UK825,1,0,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0
tRF-24-NS56O2Z02E,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-24-NS56O2ZF2E,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
tRF-24-NSRJ7KYUFJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-NX2VF0S7IZ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0
tRF-24-OUR8309N0Y,2,6,0,5,12,3,1,4,5,2,2,5,2,4,7,2,1,4,1,17,5,1,0
tRF-24-OZMEJB5YEY,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-PJ58309N0Y,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
tRF-24-PLR8YP9LH7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-24-PNR8YO9LH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-PS5P4PW3ES,2,3,3,1,10,4,5,3,15,3,4,9,1,8,19,14,5,1,1,20,18,4,3
tRF-24-PSQP4PW3ES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
tRF-24-PYKHM26RIZ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-Q2FWQ8P62R,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tRF-24-Q3V2Y7RZJ1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
tRF-24-Q3V6M7QZE1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-24-Q6S8V0J6HW,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
tRF-24-Q6S8V0J8HW,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,0,4,0,0
tRF-24-R29P4P9LH9,34,81,26,38,113,50,59,106,146,71,50,114,60,53,694,271,95,29,12,959,155,56,19
tRF-24-R2IP4OI3ES,0,2,0,1,2,0,0,3,0,1,1,0,0,1,0,3,0,0,0,0,3,2,0
tRF-24-R2YJ8B9LH9,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0
tRF-24-R7F8YKIRJZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-R95933JK0V,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-24-R9O9NJ9I1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-RK9P4P9LH9,20,14,11,15,21,28,21,20,26,31,14,21,16,28,29,44,36,18,7,36,9,15,11
tRF-24-RKIP4OI3ES,5,2,3,0,2,3,2,0,5,3,0,3,0,0,0,5,0,0,4,4,5,2,1
tRF-24-RNLIK898HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tRF-24-RNLNK88KHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,0
tRF-24-RP9830MM2S,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-RPD9W1X618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-RPFQRDWXF3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-RPFQRDWXFJ,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
tRF-24-RPM8309M2S,0,1,0,0,0,2,2,1,0,2,1,0,0,1,0,2,0,0,2,0,0,0,0
tRF-24-RPM830MM2S,6,3,5,3,5,3,4,0,6,1,0,7,2,0,2,15,5,0,0,4,2,1,2
tRF-24-RX6N38Z9EJ,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
tRF-24-RX6NMH49EK,0,6,0,1,2,1,0,0,0,0,1,1,2,1,5,2,0,0,1,3,5,2,0
tRF-24-RX8HWVZ5EM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-24-RXPIN24YED,1,1,3,0,1,0,1,0,6,3,3,5,2,2,2,3,2,2,1,0,7,1,1
tRF-24-RXPIN2NYED,1,0,0,0,0,0,0,1,4,0,0,0,1,0,1,1,0,2,0,0,0,1,0
tRF-24-RXSINHZ4IK,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
tRF-24-S3M8309N0Y,31,21,11,34,57,23,35,45,66,30,21,19,18,20,37,60,24,6,10,42,81,16,14
tRF-24-S4I7MN931L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-S5R8309N0Y,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-SL73VL4YHE,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-24-SP58309M2S,1,1,0,0,3,3,1,0,6,1,0,1,3,0,2,0,0,0,0,3,6,0,0
tRF-24-SX73V2Y81W,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
tRF-24-SXQ3V2Y72E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tRF-24-U1O0789N17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-U1O0789N1S,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tRF-24-U4307W5N17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-24-U4307W5N1S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-U47P299DKP,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-UDJKSV5NF6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-UDL0HVRN16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-UHK0SVRN17,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
tRF-24-UJJKIWRN1S,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
tRF-24-UMJYX9X5IN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-UMXKS6RNFS,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-24-V2Y7RZ81FY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0
tRF-24-V2Y8L981IK,2,0,0,0,0,1,1,0,0,1,1,0,1,1,0,3,0,0,0,2,2,1,0
tRF-24-V47P596VJ5,0,1,1,0,4,1,2,1,1,0,2,1,1,1,0,0,1,1,0,0,0,0,0
tRF-24-V47PU9XWK0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-V4VH7Q2WHM,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
tRF-24-V81H93WBJJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tRF-24-V8WPMN1EJ3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
tRF-24-VF4YO9XE1H,3,0,3,0,1,6,0,0,3,0,1,6,2,1,1,2,1,0,1,4,3,5,3
tRF-24-VH7P59N3K5,1,0,0,3,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0
tRF-24-VH915HSXE9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-24-VHJYOZ4EJF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-VIJMRPFQIX,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
tRF-24-VOXS1N70KK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-VP9N15WV2P,1,0,0,0,1,1,1,3,1,2,2,1,1,0,0,1,1,0,1,1,2,1,1
tRF-24-W3FJHPEZ27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-WEF9FYS2I4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tRF-24-WJ9X0UD3JZ,2,0,1,0,0,1,2,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0
tRF-24-WJQ72S3HIJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-24-WLV47PU9J8,2,1,1,3,0,1,9,2,1,1,0,2,1,3,2,0,2,0,0,6,9,0,0
tRF-24-WP9N1EWJI5,0,1,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
tRF-24-WR3HJ3WBJ3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-XIW282FNHY,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-XSXMSL732Z,63,60,20,36,98,70,51,48,154,49,44,144,74,27,104,57,32,19,45,123,43,84,40
tRF-24-XU53185SFM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0
tRF-24-XXHDPORS1Y,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-Y7MXSL73HZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-Y87HFK8S2E,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tRF-24-Y8NNBSBKK4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-24-YDLBRY73JL,2,4,0,3,2,8,3,1,5,3,2,1,4,3,0,0,0,1,2,3,1,0,1
tRF-24-YEN0RR13JF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-YEN0RR13JI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-YJE76INBJ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-24-YKIR9NY51H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tRF-24-YKISQI451V,2,5,4,1,2,1,6,1,2,4,5,2,9,0,8,3,6,0,1,3,2,4,1
tRF-24-YRLV1NLE1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-Z34KRQ59J4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
tRF-24-Z87HFK8S2E,1,2,1,5,1,7,2,0,3,4,0,5,1,5,4,2,0,1,2,1,10,1,0
tRF-24-ZJ47D112KN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-24-ZR3FJ3WBJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
tRF-24-ZRS3S3R6J1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0
tRF-25-04SXQ3V2Y7,2,4,0,0,0,0,0,1,3,1,0,2,0,2,0,0,0,0,0,1,0,0,0
tRF-25-08R959KUMK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-25-0P58309NDJ,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0
tRF-25-0PD8309NDJ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-17JOWU1M70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-18UKMSS9SB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-18Y3E7QN7J,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-25-18YKISQI45,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,2,0,0
tRF-25-18YKISQI4Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
tRF-25-19BMW36D46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
tRF-25-19BMW3RD46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-1LQ4PU7340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tRF-25-1PW4PU73UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-2IUIX1Q7O6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-2QR7F8YKIR,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tRF-25-309MUKL6O9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-32VIJMRPFQ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1
tRF-25-34QX78YBQ1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
tRF-25-392J1Y0SR9,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2
tRF-25-3HPSR95933,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
tRF-25-3JVIJMRPFQ,13,17,22,8,17,13,6,7,39,22,7,32,11,11,17,15,7,12,6,18,102,18,21
tRF-25-3K7SIR3DR2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tRF-25-43RX6NMH49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-25-4656OKZH99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-4J83ML5F92,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-4JRX6N38Z9,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-25-4PW3FJIKE7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-25-4QD7OK8Y19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
tRF-25-4RN26WRNLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-25-60MV9JKL06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-25-623K7SIR3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
